2022-08-03,10:30:35,Salinity,0.00,,G
2022-08-03,10:30:35,fDOM (QSU),-0.48,QSU,G
2022-08-03,10:30:35,DO (% Sat),91.71,%,G
2022-08-03,10:30:35,Chl,-0.03,RFU,G
2022-08-03,10:30:35,sp. Cond,5.47,,G
2022-08-03,10:30:35,fDOM (RFU),-0.24,RFU,G
2022-08-03,10:30:35,Turbidity,9.65,,G
2022-08-03,10:30:35,Conductivit,5.16,,G
2022-08-03,10:30:35,DO Conc,8.02,mg/,G
2022-08-03,10:30:36,Temperature,22.00,C,G
2022-08-03,10:30:36,Phyco,-3.92,,G
2022-08-03,10:30:36,Salinity,0.00,,G
2022-08-03,10:30:36,fDOM (QSU),-0.71,QSU,G
2022-08-03,10:30:36,DO (% Sat),91.69,%,G
2022-08-03,10:30:36,Chl,-0.07,RFU,G
2022-08-03,10:30:36,sp. Cond,5.47,,G
2022-08-03,10:30:36,fDOM (RFU),-0.13,RFU,G
2022-08-03,10:30:36,Turbidity,9.67,,G
2022-08-03,10:30:36,Conductivit,5.16,,G
2022-08-03,10:30:36,DO Conc,8.02,mg/,G
2022-08-03,10:30:37,Phyco,-3.99,,G
2022-08-03,10:30:37,Temperature,22.00,C,G
2022-08-03,10:30:37,Salinity,0.00,,G
2022-08-03,10:30:37,fDOM (QSU),-0.40,QSU,G
2022-08-03,10:30:37,DO (% Sat),91.68,%,G
2022-08-03,10:30:37,Chl,-0.10,RFU,G
2022-08-03,10:30:37,sp. Cond,5.47,,G
2022-08-03,10:30:37,fDOM (RFU),-0.03,RFU,G
2022-08-03,10:30:37,Turbidity,9.63,,G
2022-08-03,10:30:37,Conductivit,5.17,,G
2022-08-03,10:30:37,DO Conc,8.01,mg/,G
2022-08-03,10:30:38,Temperature,22.00,C,G
2022-08-03,10:30:38,Phyco,-3.94,,G
2022-08-03,10:30:38,Salinity,0.00,,G
2022-08-03,10:30:38,fDOM (QSU),-0.09,QSU,G
2022-08-03,10:30:38,DO (% Sat),91.65,%,G
2022-08-03,10:30:38,Chl,-0.14,RFU,G
2022-08-03,10:30:38,sp. Cond,5.48,,G
2022-08-03,10:30:38,fDOM (RFU),-0.11,RFU,G
2022-08-03,10:30:38,Turbidity,9.59,,G
2022-08-03,10:30:38,Conductivit,5.18,,G
2022-08-03,10:30:38,DO Conc,8.01,mg/,G
2022-08-03,10:30:39,Phyco,-3.88,,G
2022-08-03,10:30:39,Temperature,22.00,C,G
2022-08-03,10:30:39,Salinity,0.00,,G
2022-08-03,10:30:39,fDOM (QSU),-0.32,QSU,G
2022-08-03,10:30:39,DO (% Sat),91.62,%,G
2022-08-03,10:30:39,Chl,-0.13,RFU,G
2022-08-03,10:30:39,sp. Cond,5.49,,G
2022-08-03,10:30:39,fDOM (RFU),-0.16,RFU,G
2022-08-03,10:30:39,Turbidity,9.56,,G
2022-08-03,10:30:39,Conductivit,5.17,,G
2022-08-03,10:30:39,DO Conc,8.01,mg/,G
2022-08-03,10:30:40,Phyco,-4.06,,G
2022-08-03,10:30:40,Temperature,22.00,C,G
2022-08-03,10:30:40,Salinity,0.00,,G
2022-08-03,10:30:40,fDOM (QSU),-0.49,QSU,G
2022-08-03,10:30:40,DO (% Sat),91.65,%,G
2022-08-03,10:30:40,Chl,-0.13,RFU,G
2022-08-03,10:30:40,sp. Cond,5.49,,G
2022-08-03,10:30:40,fDOM (RFU),-0.14,RFU,G
2022-08-03,10:30:40,Turbidity,9.60,,G
2022-08-03,10:30:40,Conductivit,5.16,,G
2022-08-03,10:30:40,DO Conc,8.02,mg/,G
2022-08-03,10:30:41,Temperature,22.00,C,G
2022-08-03,10:30:41,Phyco,-4.11,,G
2022-08-03,10:30:41,Salinity,0.00,,G
2022-08-03,10:30:41,fDOM (QSU),-0.41,QSU,G
2022-08-03,10:30:40,NO3-N,0.00,mg/,G
2022-08-03,10:30:40,NO3,0.00,mg/,G
2022-08-03,10:30:40,SQI,1.0,%,G
2022-08-03,10:30:41,DO (% Sat),91.65,%,G
2022-08-03,10:30:41,Chl,-0.05,RFU,G
2022-08-03,10:30:41,sp. Cond,5.47,,G
2022-08-03,10:30:41,fDOM (RFU),-0.05,RFU,G
2022-08-03,10:30:41,Turbidity,9.66,,G
2022-08-03,10:30:41,Conductivit,5.16,,G
2022-08-03,10:30:41,DO Conc,8.01,mg/,G
2022-08-03,10:30:42,Phyco,-3.96,,G
2022-08-03,10:30:42,Temperature,22.00,C,G
2022-08-03,10:30:42,Salinity,0.00,,G
2022-08-03,10:30:42,fDOM (QSU),-0.14,QSU,G
2022-08-03,10:30:42,DO (% Sat),91.65,%,G
2022-08-03,10:30:42,Chl,-0.05,RFU,G
