day,month,year,waterbody,site,depth,reps,variable,value
14,7,2021,hamblin,b,3,1,do,7.36
14,7,2021,hamblin,b,4,1,do,7.55
14,7,2021,hamblin,b,5,1,do,7.21
14,7,2021,hamblin,b,6,1,do,7.25
14,7,2021,hamblin,b,7,1,do,7.35
14,7,2021,hamblin,b,8,1,do,10.18
14,7,2021,hamblin,b,9,1,do,10.88
14,7,2021,hamblin,b,10,1,do,11.95
14,7,2021,hamblin,b,12,1,do,10.82
14,7,2021,hamblin,b,14,1,do,0.54
14,7,2021,hamblin,b,16,1,do,0.38
14,7,2021,hamblin,b,18,1,do,0.38
14,7,2021,hamblin,b,20,1,do,na
14,7,2021,hamblin,b,0,1,spc,95.1
14,7,2021,hamblin,b,1,1,spc,95.2
14,7,2021,hamblin,b,2,1,spc,95.7
14,7,2021,hamblin,b,3,1,spc,95.7
14,7,2021,hamblin,b,4,1,spc,95.7
14,7,2021,hamblin,b,5,1,spc,95.8
14,7,2021,hamblin,b,6,1,spc,95.9
14,7,2021,hamblin,b,7,1,spc,95.7
14,7,2021,hamblin,b,8,1,spc,95.7
14,7,2021,hamblin,b,9,1,spc,95
14,7,2021,hamblin,b,10,1,spc,94.9
14,7,2021,hamblin,b,12,1,spc,95
14,7,2021,hamblin,b,14,1,spc,96.5
14,7,2021,hamblin,b,16,1,spc,119.5
14,7,2021,hamblin,b,18,1,spc,118.2
14,7,2021,hamblin,b,20,1,spc,na
14,7,2021,hamblin,b,0,1,sal,0.04
14,7,2021,hamblin,b,1,1,sal,0.04
14,7,2021,hamblin,b,2,1,sal,0.04
14,7,2021,hamblin,b,3,1,sal,0.04
14,7,2021,hamblin,b,4,1,sal,0.04
14,7,2021,hamblin,b,5,1,sal,0.04
14,7,2021,hamblin,b,6,1,sal,0.04
14,7,2021,hamblin,b,7,1,sal,0.04
14,7,2021,hamblin,b,8,1,sal,0.04
14,7,2021,hamblin,b,9,1,sal,0.04
14,7,2021,hamblin,b,10,1,sal,0.04
14,7,2021,hamblin,b,12,1,sal,0.04
14,7,2021,hamblin,b,14,1,sal,0.05
14,7,2021,hamblin,b,16,1,sal,0.06
14,7,2021,hamblin,b,18,1,sal,0.06
14,7,2021,hamblin,b,20,1,sal,na
14,7,2021,hamblin,b,0,1,ph,7.25
14,7,2021,hamblin,b,1,1,ph,7.21
14,7,2021,hamblin,b,2,1,ph,7.2
14,7,2021,hamblin,b,3,1,ph,7.2
14,7,2021,hamblin,b,4,1,ph,7.19
14,7,2021,hamblin,b,5,1,ph,7.17
14,7,2021,hamblin,b,6,1,ph,7.16
14,7,2021,hamblin,b,7,1,ph,7.13
14,7,2021,hamblin,b,8,1,ph,7.21
14,7,2021,hamblin,b,9,1,ph,7.28
14,7,2021,hamblin,b,10,1,ph,7.32
14,7,2021,hamblin,b,12,1,ph,7.37
14,7,2021,hamblin,b,14,1,ph,6.57
14,7,2021,hamblin,b,16,1,ph,6.16
14,7,2021,hamblin,b,18,1,ph,6.21
14,7,2021,hamblin,b,20,1,ph,na
14,7,2021,hamblin,b,int,1,secchi,6
29,7,2021,shubael,s1,0,1,temp,25.7
29,7,2021,shubael,s1,0,1,%do,88.1
29,7,2021,shubael,s1,0,1,do,7.16
29,7,2021,shubael,s1,0,1,spc,134.3
29,7,2021,shubael,s1,0,1,sal,0.06
29,7,2021,shubael,s1,0,1,ph,6.76
29,7,2021,shubael,s2,0,1,temp,26.2
29,7,2021,shubael,s2,0,1,%do,89.4
29,7,2021,shubael,s2,0,1,do,7.21
29,7,2021,shubael,s2,0,1,spc,134.3
29,7,2021,shubael,s2,0,1,sal,0.06
29,7,2021,shubael,s2,0,1,ph,6.87
29,7,2021,shubael,s3,0,1,temp,25.8
29,7,2021,shubael,s3,0,1,%do,88.7
29,7,2021,shubael,s3,0,1,do,7.19
29,7,2021,shubael,s3,0,1,spc,134.4
29,7,2021,shubael,s3,0,1,sal,0.06
29,7,2021,shubael,s3,0,1,ph,6.98
29,7,2021,shubael,s4,0,1,temp,25.8
